symbol,currency,country,downMonthPercentage,industry,subsector,twoYear,sixMonth,threeMonth,oneYearRisk,twoYearRisk,sinceStartDateRisk,a_sinceStartDateRisk,a_oneYearRisk,a_twoYearRisk
CVLY,USD,United States,0.4221105527638191,Financials,Banks,-0.058787289278037336,-0.2756128332255517,0.00876827041969906,0.01641004064368846,0.01725930583940532,0.02537306977996088,0.35202251427041437,0.25580721734224826,-0.029838822297056367
JVA,USD,United States,0.572289156626506,Consumer Goods,Food Products,0.16742667812720452,0.25339343373754253,0.5694052652610783,0.03634859549223918,0.028909020972735743,0.046065671543473415,0.7107501612689108,0.5666185275869459,0.08047520939964392
CCOI,USD,United States,0.39106145251396646,Technology,Internet,0.3793029094317994,-0.01639041576428821,0.20019799764960586,0.01646418137668551,0.018229373025106403,0.04031930274164594,0.644284919995437,0.2571787345226528,0.17443727351944993
CGNX,USD,United States,0.4321608040201005,Industrials,Electronic Equipment,0.2567627562389378,-0.0994872791842168,0.2983442573265676,0.02707668618278775,0.023766360264938346,0.0254497675704589,0.3966156289999411,0.42295135896748837,0.12105430566005038
CTSH,USD,United States,0.40703517587939697,Technology,Computer Services,0.2367383208949422,-0.07332739154711816,0.12298030637029853,0.014812333793284164,0.012571973121660508,0.022996218223656693,0.35893521721158894,0.23279409873041457,0.11208737107070066
CWBR,USD,United States,0.48,Health Care,Biotechnology,0.8456156378711717,-0.2668215800440795,0.0160771718506883,0.060964317622121865,0.06176638023778775,0.05847344185278634,0.7423553327277888,0.942485478682987,0.3585343712513025
COHR,USD,United States,0.45226130653266333,Industrials,Electronic Equipment,-0.3101637131501376,-0.20692261653485453,0.29183603891505466,0.030520507710147082,0.030622925369677947,0.02403902388173433,0.37498822581791963,0.48063743605707265,-0.16943616329034505
CHRS,USD,United States,0.5192307692307693,Health Care,Biotechnology,-0.29222075953970067,-0.14545446465940204,0.558011153703492,0.04256415057198125,0.04589410162135566,0.04520874722445973,0.7099401866112007,0.6635094423451507,-0.1587038330883117
COHU,USD,United States,0.49748743718592964,Technology,Semiconductors,-0.1342314344480076,-0.41530798449431366,-0.08982116451497645,0.02670300566926821,0.027559623876174725,0.02884113468145541,0.44876874588737015,0.41882027875468336,-0.06953314645174358
CLCT,USD,United States,0.4484536082474227,Consumer Services,Specialized Consumer Services,-0.27254649402780035,0.12759516923276307,0.4510283219430714,0.0180712953485691,0.025573958456256558,0.02747705645478031,0.42843831416175227,0.28170361532074323,-0.14709115025566788
COLL,USD,United States,0.5,Health Care,Pharmaceuticals,0.2816981949966441,0.061058528686562565,-0.08910873929401829,0.03833248210025229,0.04211433577807693,0.04530190382100378,0.7143537579194286,0.5999982500572062,0.13212110438620672
CIGI,USD,Canada,0.40229885057471265,Financials,Real Estate Services,0.3599576516819523,-0.16636432471916152,0.17372338738744308,0.017368614586842353,0.017355996815255823,0.019221990875101982,0.3225738497242757,0.2701922333917799,0.16617222213614413
CLGN,USD,Israel,0.27906976744186046,Health Care,Biotechnology,0.10864693020599617,0.07692330491514857,0.33333368138079555,0.054109282715214486,0.05760979904974819,0.07936321518204259,0.6285317282872386,0.7517101794304216,0.05292304097022971
CBAN,USD,United States,0.457286432160804,Financials,Banks,0.24009596688345175,-0.06305922021313527,0.13895965521615053,0.026645958022787356,0.025907364229152418,0.03798742517613459,0.5211989087040603,0.37871021896475604,0.11359596213503376
COLB,USD,United States,0.46733668341708545,Financials,Banks,-0.11073178475541029,-0.16363932106019052,-0.11594858828825706,0.015577661035480661,0.015116686880136811,0.026918884675581393,0.41875805615144485,0.2448221604840422,-0.05698981169629469
CLBK,USD,United States,0.45454545454545453,Financials,Banks,nan,-0.07177419323997952,0.016313448235073774,nan,nan,0.011747555433591326,0.176585875960955,nan,nan
COLM,USD,United States,0.4371859296482412,Consumer Goods,Clothing & Accessories,0.8181546649592781,0.11100655542729301,0.22645411300967286,0.017826448005655887,0.015867334382044393,0.02085919658458544,0.3258510287578163,0.28016462192627595,0.3483896562044957
CMCO,USD,United States,0.4371859296482412,Industrials,Commercial Vehicles & Trucks,0.3998026665725977,-0.1466633229253414,0.11799842353774335,0.022142082955962306,0.023636206676386405,0.03246302309206614,0.5046407671300109,0.3479901491339848,0.18313256508837505
CMCSA,USD,United States,0.3917525773195876,Consumer Services,Broadcasting & Entertainment,0.10169516850559569,0.1314100686001832,0.16387669576681624,0.01670707775863058,0.015896437128865334,0.01805661668942571,0.2851863273326296,0.2615071310157096,0.049616676937631166
CCNI,USD,United States,0.5255102040816326,Industrials,Business Support Services,-0.1578323404193491,-0.30864199052113844,-0.02000000100301138,0.04874315322939236,0.04393424370440323,0.09854729188783351,1.1973979257646574,0.7080351984209462,-0.08230306768484241
CBSH,USD,United States,0.3969849246231156,Financials,Banks,0.18908027023799975,-0.07825687352867297,0.024447338781551396,0.012219792732521368,0.011933544719879825,0.01584561363784181,0.24711905786065624,0.19204911768390961,0.0904495725332739
CBSHP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CVGI,USD,United States,0.4857142857142857,Industrials,Commercial Vehicles & Trucks,0.4222921928606851,-0.15338416387538403,0.36052661094888894,0.035511776357601506,0.03678833072257549,0.04726652027953253,0.7459604605152423,0.5535738082655015,0.19259892372108278
COMM,CAD,nan,0.4153846153846154,nan,nan,-0.493330751818628,-0.3150191459910315,0.2855404640047526,0.027980737605779783,0.02351596522571945,0.0224170424791612,0.3540854500696611,0.43796781942975815,-0.2881929698426884
JCS,USD,United States,0.49246231155778897,Technology,Telecommunications Equipment,-0.33441704326388566,-0.034658440260743946,0.31992789577064534,0.041016878500433646,0.03593439946389657,0.026649597543945937,0.40780145169342086,0.6327775822647338,-0.1841673230765304
ESXB,USD,United States,0.43333333333333335,Financials,Banks,-0.055102189338005196,-0.14910564151911543,0.037101209976434533,0.017453718890910103,0.018024942694244848,0.02957408273246853,0.42364599257491165,0.25232548692648676,-0.02794145718377905
CFBI,USD,United States,0.6363636363636364,Financials,Banks,nan,-0.11880320918283332,-0.11502123648432494,0.013379112164196814,nan,0.014700219654070945,0.22199724620745015,0.19754022380738231,nan
CYHHZ,USD,United States,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CTBI,USD,United States,0.4221105527638191,Financials,Banks,-0.02867108376780816,-0.11088250576460872,0.03138812076516775,0.014058933408258985,0.014711301353763055,0.02006554976217054,0.3116210186866348,0.21825333827289883,-0.014439795734328631
CWBC,USD,United States,0.3969849246231156,Financials,Banks,0.05117147524476322,-0.14445078948631193,0.018870940866145977,0.017514479110724786,0.015275525254900356,0.037915228550629856,0.49623620707945804,0.24394846552680524,0.025266538635082547
CVLT,USD,United States,0.47333333333333333,Technology,Software,0.32077389780419835,-0.0735713405543108,0.09747859482189992,0.01797515459432145,0.016667043746522524,0.026399767809338236,0.41685950277404776,0.28250172941836943,0.14924927574664948
CGEN,USD,Israel,0.5217391304347826,Health Care,Biotechnology,-0.23238362462084533,-0.0025974115218229624,0.7695851344431075,0.04150727987421405,0.045548817667085406,0.040778341921808375,0.6443991098039992,0.6184445413515316,-0.12386281018372769
CPSI,USD,United States,0.4619289340101523,Technology,Software,0.1524340969045826,0.11237458053195323,0.18526050585165,0.020652880881216917,0.019024105946411025,0.0249759524411467,0.3904582176124136,0.3199530548166347,0.07351483310878493
CTG,USD,United States,0.5151515151515151,Technology,Computer Services,-0.09471434857357931,-0.09679708728651423,-0.003845971036604396,0.02052521515030504,0.020616664814921585,0.030308361370344764,0.4880280160605122,0.3112802998942459,-0.04853499726662536
SCOR,USD,United States,0.5177304964539007,Consumer Services,Media Agencies,0.009328362069094681,0.13768570059435503,0.43728368838058274,0.021939565278617665,0.020523347205287413,0.03286442455963489,0.5172107983120631,0.3434085155184825,0.004653354181975988
CHCI,USD,United States,0.6140350877192983,Consumer Goods,Home Construction,0.10100440764549648,0.03485383101983916,0.48809528753012804,0.11563776871567633,0.08962775645439854,0.10025653600607061,1.5454282744195014,1.7613420180139172,0.04928757147194718
CMTL,USD,United States,0.457286432160804,Technology,Telecommunications Equipment,0.5338651798133579,-0.40164786396765323,-0.11107586031613319,0.022573725926255814,0.02690416407034103,0.028142137164572253,0.43815471162175273,0.351889561983689,0.23849310850458827
CNAT,USD,United States,0.5441176470588235,Health Care,Biotechnology,-0.760177301882143,-0.7913793159346981,-0.3005775874918409,0.0797273749815207,0.06403279500711366,0.07162060129944409,1.1227413246198685,1.2453814092206206,-0.5102830428524483
CNCE,USD,United States,0.45901639344262296,Health Care,Biotechnology,-0.19167184258201064,-0.04312683426250988,0.1314739095237838,0.03863610071079896,0.03747241267131917,0.042683011884282224,0.6730052393027381,0.604750633024121,-0.10092928119196909
CDOR,USD,United States,0.5490196078431373,Consumer Services,Travel & Tourism,-0.10329486942696268,-0.2175722389495459,0.1442094236705056,nan,nan,0.047584182438826256,0.7255224080324146,nan,-0.053054842890551845
CFMS,USD,United States,0.5454545454545454,Health Care,Medical Equipment,-0.4078962983385816,1.6037737967245658,6.709518997205235,0.06518645636181565,0.05630452230836471,0.054874396945102204,0.8561506809141687,0.9886015584614998,-0.23051725057580497
CNFR,USD,United States,0.627906976744186,Financials,Property & Casualty Insurance,-0.4471866185321835,-0.25647775924776195,0.2002571590770055,0.04662996081859433,0.039846299423968494,0.03525431329031362,0.511403922296106,0.6359478781673208,-0.2564857893302802
CNMD,USD,United States,0.41708542713567837,Health Care,Medical Supplies,0.9614643421120287,0.035123078550062956,0.2735139164252754,0.01605458124836201,0.014779211056573855,0.019686595872477022,0.30658083992324964,0.2523175499799479,0.4005228816809916
CTWS,USD,United States,0.45226130653266333,Utilities,Water,0.34909549398757156,-0.0034856120263008004,0.029147907163404076,0.01124986352417745,0.014505699164843984,0.017622740544679043,0.2740458601193337,0.1753680168188209,0.16150570122904329
CNOB,USD,United States,0.47738693467336685,Consumer Services,Broadcasting & Entertainment,-0.13160331443180662,-0.17379719842740082,0.058804975976884104,0.016779657266223314,0.01663336366965785,0.02008246166085061,0.3075372983062674,0.25502871099449514,-0.06812195778192442
CONN,USD,United States,0.45108695652173914,Consumer Services,Specialty Retailers,1.584715883990759,-0.30325315435275757,0.3059387158492323,0.03689574919162063,0.03865181171922113,0.04155420653460048,0.6552690710823845,0.5763300263323764,0.6077051607775472
CNSL,USD,United States,0.4024390243902439,Telecommunications,Fixed Line Telecommunications,-0.4311992283227974,-0.1273544843838704,0.11459307641394471,0.025462576264429732,0.024548952253386904,0.021466761424957324,0.3376365786000469,0.3985523598667628,-0.24581118300706506
CWCO,USD,United States,0.44221105527638194,Utilities,Water,0.2976685871037571,-0.014303263560360501,0.16233811455581384,0.020257338358962425,0.01959721812153646,0.030471326010008914,0.470769233524749,0.3085505853411427,0.13915257411101756
CNAC,USD,United States,0.21052631578947367,nan,nan,nan,0.007984197334401477,-0.0009011792631244847,0.0034431689928643536,nan,0.003264197331469761,0.031417724474094355,0.03477430224704872,nan
CNACR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CNACU,USD,United States,0.3333333333333333,Financials,Asset Managers,nan,-0.016997382546806706,-0.026192682501648093,0.06835027467591726,nan,0.04253152268823388,0.4647287033257422,0.6151524720832553,nan
CNACW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CNST,USD,United States,0.625,Health Care,Biotechnology,nan,0.3842766571128627,1.0170422533938468,nan,nan,0.05649972197971132,0.836681250438421,nan,nan
ROAD,USD,United States,0.6,Industrials,Transportation Services,nan,-0.035656590547155045,0.40085460895408614,nan,nan,0.028756222325494477,0.4286258552749398,nan,nan
CPSS,USD,United States,0.507537688442211,Financials,Consumer Finance,-0.2435899295999394,-0.043243280063432664,0.1760794033298905,0.02772348790875207,0.02648590169064391,0.050040631200220106,0.7581083451896372,0.4231806767394115,-0.13028161431411567
CFRX,USD,United States,0.5740740740740741,Health Care,Biotechnology,-0.7893078393306913,-0.7874399851106337,-0.712418755639184,0.06490343214381449,0.06042248414540618,0.05663017448141179,0.8643390510586547,0.9970654436670787,-0.540987842569166
CTRV,USD,United States,0.5901639344262295,Health Care,Biotechnology,-0.9813634019068602,-0.5891275817908882,-0.18262766944922892,0.05670485453266085,0.054863221453971114,0.07904243107370183,1.218993975410919,0.8875713657248672,-0.8634840738479945
CTRL,USD,United States,0.5373134328358209,Industrials,Electronic Equipment,0.0567450699174459,-0.5246138521813354,-0.07272718293699781,0.032874133256465585,0.030306149082456924,0.03572907948498348,0.5632667211022938,0.5166575591519712,0.02798106496055941
CVON,USD,United States,0.3888888888888889,Financials,Consumer Finance,nan,0.3143661529219293,0.3369035846087048,nan,nan,0.023625240103804658,0.3066384508753064,nan,nan
AWSM,USD,United States,0.6079545454545454,Telecommunications,Mobile Telecommunications,-0.7615131427824419,-0.7453417477250583,0.47938169218151017,0.1095770495841006,0.08989483450940101,0.07347587100247562,1.1229059675222652,1.715152121507398,-0.5116488382141821
CPRT,USD,United States,0.36180904522613067,Consumer Services,Specialized Consumer Services,0.965426838049783,0.16941580104382317,0.26119707099665884,0.018490105729890023,0.016344873936954833,0.019334650755529908,0.3008115621143948,0.2911824762169299,0.401936816711004
CRBP,USD,United States,0.5094339622641509,Health Care,Biotechnology,-0.159447464120644,-0.04900666647418787,0.2294519863134426,0.0555343517766632,0.047284850186718796,0.0625704738601506,0.9486329252106733,0.8440490723267898,-0.08318347752707034
CORT,USD,United States,0.5307262569832403,Health Care,Pharmaceuticals,0.11152214869624567,-0.19614833383039165,-0.15643693201258024,0.03888368528206112,0.03895150108670244,0.049911890022571063,0.7845180151998733,0.6086259445447773,0.05428750760703105
CORE,USD,United States,0.41916167664670656,Consumer Services,Food Retailers & Wholesalers,0.251134470371442,0.09130940710080811,0.5877269748937419,0.027832331904699442,0.02804639502084017,0.024089681271899175,0.3765709285871017,0.43207398269284564,0.11854122426106484
CORI,USD,United States,0.5636363636363636,Health Care,Pharmaceuticals,1.3309252236602553,0.5122375566124687,0.29918041614521995,0.045548370783275845,0.0425970827691995,0.045465565577540286,0.7092239624872856,0.6937721144543791,0.5267367892535555
CSOD,USD,United States,0.4583333333333333,Technology,Software,0.41894910617803727,-0.03488978380260427,0.08606013757495312,0.020734185838986847,0.021136337433885065,0.025741273811436097,0.40769808175128797,0.32652228511481324,0.19119650191647097
CORV,USD,Canada,0.5294117647058824,Health Care,Pharmaceuticals,-0.14311342475728886,-0.3134328463625921,0.10843414329325718,0.05736692937436663,0.052277273952227435,0.0458582038919401,0.7010178319655432,0.8775452769443838,-0.07431831861988802
CRVL,USD,United States,0.4321608040201005,Health Care,Health Care Providers,0.577614126709769,0.0643984101916032,0.03904736677485996,0.018093553357525438,0.01838053585256925,0.025519353492091976,0.3967960464632936,0.2826303384932256,0.2560311010121401
CRVS,USD,United States,0.5277777777777778,Health Care,Biotechnology,-0.8089559429384957,-0.5291375891983835,0.10081714176596214,0.0407176669250322,0.044313069047047675,0.04024116086326526,0.6334605065501224,0.6373322979069679,-0.562914130791781
CSGP,USD,United States,0.39195979899497485,Industrials,Business Support Services,1.2332720311247698,0.10241385761665615,0.37528849777026824,0.01797506033894953,0.015691795891798213,0.021781429331386114,0.3404194821481565,0.283071533289452,0.4944136077822532
